video,set,frame,closed,lid_rel,open_rel,min_conf,centre_off,aspect,untrusted,opening
1 (10-31),test50,71014,False,0.9950197030761784,0.83596027075258,0.2501954138278961,0.04947908496947139,0.6881331415923503,0.0,150.7061767578125
1 (10-31),test50,71161,False,1.0097703882361715,0.8389756484509392,0.12495852261781693,0.09469708841564031,0.6696948450258738,0.0,151.24978637695312
1 (10-31),test50,71307,False,1.0019817081741755,0.8295843542304498,0.2169431746006012,0.03269655542710363,0.7375542704459574,0.0,149.55673217773438
1 (10-31),test50,71454,False,1.0068361492300437,0.8670747095246527,0.5811762809753418,0.02889588184982905,0.7224074220463592,0.0,156.31546020507812
1 (10-31),test50,71600,False,1.0064716433019987,0.88592314773404,0.5053793787956238,0.06729850974780935,0.6953804886956627,1.0,159.71343994140625
1 (10-31),test50,71747,False,0.9688679726432942,0.8328805668023048,0.20739948749542236,0.06281149462743464,0.6805765557936524,1.0,150.15097045898438
1 (10-31),val20,57278,False,1.0141032104971002,1.1060567228889393,0.8555583953857422,0.00578117744448283,0.8876849627665544,0.0,199.39892578125
1 (10-31),val20,57655,False,0.9735748476723655,0.9267459414367032,0.8381872773170471,0.013016932379482007,0.8240738062270425,0.0,167.07293701171875
1 (10-31),val20,58033,False,0.9975682160102954,1.1155511083921044,0.646228015422821,0.020210110036540958,0.9694286301164998,0.0,201.11056518554688
1 (10-31),val20,58410,False,1.0197144541418726,0.9686512782472654,0.602737307548523,0.0208760601132815,0.871449916851475,1.0,174.62759399414062
1 (10-31),val20,58788,False,0.9884294313752859,0.8744729056134134,0.7311895489692688,0.039038570595229756,0.7442723385330897,1.0,157.64920043945312
1 (10-31),val20,59165,False,0.9807147191564056,0.815549212460469,0.37851062417030334,0.04628373523415065,0.68603415520895,1.0,147.0264892578125
1 (10-31),val20,59543,False,1.0316741294387766,0.8735066575977937,0.5288084745407104,0.04195099769443409,0.738746803414564,1.0,157.47500610351562
1 (10-31),val20,59921,False,0.9963393613770919,0.8338226078336509,0.6527023315429688,0.053492551688159806,0.6897841895715036,1.0,150.32080078125
1 (10-31),val20,60298,False,0.9860373443276009,0.8322217305589985,0.5262848138809204,0.02342236999374827,0.7320090830084417,1.0,150.03219604492188
1 (10-31),val20,60676,False,0.9896025732635175,0.8493731406750803,0.6963959336280823,0.03663910138368211,0.723332125062733,1.0,153.12423706054688
1 (10-31),val20,61053,False,1.0124114145989036,1.1075435057062464,0.6157896518707275,0.013862351594173592,0.9779111776223733,1.0,199.66696166992188
1 (10-31),val20,61431,False,0.7224748451933233,0.7474569970541962,0.28055986762046814,0.13749863074080365,0.9237998784775631,1.0,134.75088500976562
1 (10-31),val20,61808,False,1.0118152878489968,1.0644161393888938,0.822279155254364,0.08392062587134193,0.7775863179693613,0.0,191.89199829101562
1 (10-31),val20,62186,False,0.606804034762508,0.45787866240668884,0.08806508034467697,0.2352313603369268,0.6434383557413647,1.0,82.54595947265625
1 (10-31),val20,62564,False,1.122085630658226,0.8720312165143771,0.7785142660140991,0.048089171645837175,0.6792131213413073,0.0,157.20901489257812
1 (10-31),val20,62941,False,1.0027087211502494,0.7759630063110824,0.8362340331077576,0.026052566935613267,0.6878475384879966,0.0,139.88992309570312
1 (10-31),val20,63319,False,0.941230541725644,0.7522738483654191,0.5322637557983398,0.03607995164691562,0.6675592242315297,1.0,135.6192626953125
1 (10-31),val20,63696,False,1.0019019396830298,0.8036712007646022,0.5616317391395569,0.020887626448602255,0.6867269298756443,0.0,144.8851318359375
1 (10-31),val20,64074,False,1.088295699851321,0.8535443595526008,0.6851300597190857,0.020540959722480497,0.7432594602211597,0.0,153.876220703125
1 (10-31),val20,64452,False,1.0048927052033472,0.7732672285169786,0.46847522258758545,0.0645247516498515,0.6426564532860722,0.0,139.4039306640625
1 (10-31),batch02,2095,False,0.9782625829723086,1.2656210102224834,0.5723437070846558,0.06356013380141787,1.01850757179805,1.0,227.64682006835938
1 (10-31),batch02,2622,False,0.9990761144217056,1.0404762902553442,0.5685625672340393,0.06599463054425841,1.0633959232485362,1.0,187.15011596679688
1 (10-31),batch02,6517,False,0.9658304681209718,1.1719858044723344,0.4484714865684509,0.03804840860193789,0.8340074560638735,1.0,210.8046875
1 (10-31),batch02,10755,False,1.0165134472979167,1.1664138376024713,0.6634213924407959,0.07748796238950227,0.9053463899879728,1.0,209.80245971679688
1 (10-31),batch02,15379,False,0.9691807758779061,0.9555002749420637,0.5004928112030029,0.015963369014685355,0.7675722920172273,1.0,171.86550903320312
1 (10-31),batch02,15499,False,0.9747734036905077,0.9533597818380111,0.691735029220581,0.009324493503752708,0.7865772748110704,0.0,171.48049926757812
1 (10-31),batch02,20518,False,0.989471065978622,1.472713548374618,0.3787800967693329,0.023433572801804393,0.8997859550299582,1.0,264.896484375
1 (10-31),batch02,22433,False,1.0165120463573787,1.3574280760553712,0.4560941457748413,0.07505636360923865,0.9965083425332237,1.0,244.16012573242188
1 (10-31),batch02,23938,False,0.6454561099578521,0.6026146387943336,0.42330971360206604,0.3577537370308077,0.22306048924559363,1.0,108.39208984375
1 (10-31),batch02,24026,False,0.991951664749928,0.8556607610253804,0.34095245599746704,0.30738724120614025,0.29925836222811275,1.0,153.90740966796875
1 (10-31),batch02,25990,False,0.9981512186738282,0.998182379310105,0.3818068504333496,0.15562686947213453,1.0219722698572324,1.0,179.542724609375
1 (10-31),batch02,26193,False,0.9793480272415642,0.9903458942522433,0.506776750087738,0.09714014300525858,0.89833614030965,1.0,178.1331787109375
1 (10-31),batch02,32527,False,0.9818987836175779,1.010664121239864,0.44062915444374084,0.11181353526209713,0.9357497757772668,1.0,181.78781127929688
1 (10-31),batch02,33961,False,0.9763266434732297,1.0495701623133749,0.5368967056274414,0.007760521192596301,0.8195309710490836,0.0,188.78582763671875
1 (10-31),batch02,43007,False,1.00173831755663,0.9908767759043184,0.30511903762817383,0.09983199371781434,0.9069597271662345,1.0,178.22866821289062
1 (10-31),batch02,45093,False,1.0186142584482492,0.8368956470588834,0.39883553981781006,0.06995823285273953,0.646998552409686,1.0,150.53213500976562
1 (10-31),batch02,46063,False,1.001193151721804,1.3994837774002544,0.6382516026496887,0.04544843149326362,0.8485000626759976,1.0,251.72467041015625
1 (10-31),batch02,52505,False,0.9951955703103841,0.9308050313803822,0.6042911410331726,0.041002467651090155,0.7577529100413327,1.0,167.423583984375
1 (10-31),batch02,52956,False,1.0040059048784877,0.8219982154639768,0.5040143132209778,0.05143471158807491,0.6747469462761394,1.0,147.8525390625
1 (10-31),batch02,54124,False,0.9586465836997788,0.9123073093869344,0.6978630423545837,0.03541998769196143,0.727549551883289,1.0,164.09640502929688
1 (10-31),batch03,945,False,1.0019442404476309,1.0631303022368157,0.5579149127006531,0.11300459352062882,0.9161702346218765,1.0,192.60757446289062
1 (10-31),batch03,1207,False,1.008704366370611,1.0934382915165137,0.483234703540802,0.10133963156525647,0.9126483316385651,1.0,198.09848022460938
1 (10-31),batch03,5355,False,0.996858490339802,1.1658531379943677,0.754656970500946,0.07098320205031539,0.8912668790365,0.0,211.2178955078125
1 (10-31),batch03,6196,False,1.0051259816389735,1.3272881646717352,0.2923525869846344,0.09118547713344508,0.8468726280566974,0.0,240.46511840820312
1 (10-31),batch03,6345,False,0.9688752019796677,1.11577789694465,0.5365341901779175,0.31607709860451505,0.4652795028492278,1.0,202.145751953125
1 (10-31),batch03,6774,False,0.997734288918273,1.4958682064179474,0.1916874647140503,0.47410168316522083,0.5352446330077977,0.0,271.0068054199219
1 (10-31),batch03,7308,False,0.9976955930843864,1.4678846168585264,0.45787519216537476,0.037237415897336944,0.8501988376463109,0.0,265.93701171875
1 (10-31),batch03,8116,False,0.9869715163756725,1.365010347276166,0.33213871717453003,0.46507867161895794,0.7017579256462615,1.0,247.29925537109375
1 (10-31),batch03,15287,False,1.0112154520933447,0.9730489061348638,0.4291537404060364,0.2952926809280336,0.34680155283333575,1.0,176.28750610351562
1 (10-31),batch03,17758,False,0.9926052377210882,1.035279785782621,0.4900251030921936,0.3888528143873104,0.3336123610046749,1.0,187.5618896484375
1 (10-31),batch03,18770,False,1.0018615602801377,0.9169796481530254,0.6202948093414307,0.03897318566818217,0.774399780084514,0.0,166.12942504882812
1 (10-31),batch03,19938,False,1.0553725221166281,0.9857548609794534,0.48170140385627747,0.1714897781205937,1.0764109484912212,1.0,178.58944702148438
1 (10-31),batch03,23057,False,1.145479539891509,1.2828235552535114,0.7438366413116455,0.016356968478891273,0.9515897687007117,0.0,232.40945434570312
1 (10-31),batch03,25902,False,0.9862819304019117,0.9551995915497904,0.5937654972076416,0.03914916258244995,0.7009193802904109,1.0,173.05374145507812
1 (10-31),batch03,29840,False,0.988532084538131,1.0163050770000572,0.34357932209968567,0.03870683227599348,0.8544796200896176,1.0,184.12423706054688
1 (10-31),batch03,30669,False,0.9642892618584152,0.9320861407477176,0.6790924072265625,0.038159025244682,0.7870052367366102,1.0,168.86627197265625
1 (10-31),batch03,39305,False,0.9960375497082922,1.0624122128094993,0.5649299025535583,0.06772892774882462,0.9565097135964289,1.0,192.47747802734375
1 (10-31),batch03,45216,False,0.9431877009462248,0.7736954561345986,0.330086886882782,0.08670106023232076,0.5951247808112942,1.0,140.17059326171875
1 (10-31),batch04,1956,False,1.024549112037129,1.3192229272637295,0.39628365635871887,0.052133285397898514,1.0002053350128683,0.0,238.24029541015625
1 (10-31),batch04,2402,False,1.0081289298589344,1.064548010318678,0.5835062265396118,0.03679579425511419,1.0699904083083893,1.0,192.24819946289062
1 (10-31),batch04,5094,False,1.009958667352739,1.1356886220360438,0.5705773234367371,0.039716614769521534,0.921076385842602,1.0,205.0955810546875
1 (10-31),batch04,5977,False,0.9845577376804239,1.2531637516004115,0.702021598815918,0.0247406564321574,0.8954812239791228,0.0,226.31057739257812
1 (10-31),batch04,6878,False,1.0055236543633956,1.4927099474222612,0.25272831320762634,0.03478741720434953,0.9243589158818722,0.0,269.570556640625
1 (10-31),batch04,12399,False,0.9846197745755457,0.9621252197991472,0.40808284282684326,0.016024687021861234,0.811599387982381,1.0,173.75152587890625
1 (10-31),batch04,17669,False,1.0000745150863861,1.0421415304146424,0.6638016104698181,0.07818936229694637,0.8868288021672341,0.0,188.2017822265625
1 (10-31),batch04,18318,False,0.9627155036129061,0.842552793830829,0.6744668483734131,0.051674347860395674,0.687322272888462,0.0,152.15777587890625
1 (10-31),batch04,18910,False,1.0219900538884206,0.9594924039121481,0.40135735273361206,0.12227874381623094,0.9730127833447922,1.0,173.27606201171875
1 (10-31),batch04,21610,False,1.0256877966918125,1.4648669899893005,0.7846810221672058,0.05475764068925681,0.860612332876396,0.0,264.5423583984375
1 (10-31),batch04,34501,False,1.0028201455638786,1.3360783565212933,0.6041575074195862,0.03264740420155197,0.9512318717899528,1.0,241.28424072265625
1 (10-31),batch04,35164,False,0.6384835946590159,0.5966726310592682,0.17048600316047668,0.8263425225671074,1.7315004183422156,1.0,107.75393676757812
1 (10-31),batch04,38829,False,1.0359085188491493,1.320703083512396,0.673693060874939,0.036360581328661275,0.9589296290618327,1.0,238.50759887695312
1 (10-31),batch04,39838,False,1.043281577916172,0.9814874007170283,0.47839561104774475,0.04502328267610065,0.8293630659897686,1.0,177.2481689453125
1 (10-31),batch04,47624,False,0.9690197200443584,1.0911506039127057,0.5492871403694153,0.057139977364106684,0.9102763870146914,1.0,197.05239868164062
1 (10-31),batch04,47710,False,1.0010734924294715,1.1017685577399083,0.5143126249313354,0.04140950994715551,0.8877910049373932,1.0,198.96990966796875
1 (10-31),batch04,50649,False,0.9186995881940645,0.951663747840453,0.38338950276374817,0.008219096389890703,0.8666957040656743,1.0,171.86227416992188
1 (10-31),batch04,51591,True,1.0705260355438626,0.8976161609606973,0.06190027296543121,0.12533956758261477,0.6438871169099056,1.0,162.10174560546875
1 (10-31),batch04,51918,False,0.9754448211342094,0.7566253214870138,0.3545013964176178,0.08458732525043869,0.8270092196622338,1.0,136.6400146484375
1 (10-31),batch04,53490,False,1.0097132340956048,0.9295707386341313,0.35441842675209045,0.01793422745663482,0.7953157829775485,1.0,167.87246704101562
1 (10-31),batch05,34,False,1.046815491402416,1.4359289073461443,0.23334947228431702,0.1376274159349707,0.9899621778558862,1.0,259.916015625
1 (10-31),batch05,2476,False,0.9956931801774584,1.0504747524236668,0.6354040503501892,0.068135670719461,1.1160547158476726,1.0,190.14535522460938
1 (10-31),batch05,15562,False,0.9986236139236622,0.9697231737652205,0.619613766670227,0.15754103592518476,1.069347504639941,1.0,175.52859497070312
1 (10-31),batch05,16013,False,1.0093003614796943,0.9546254768345972,0.41803669929504395,0.3049699413651594,0.3382800434527853,1.0,172.7957763671875
1 (10-31),batch05,17476,False,0.9996225670159805,1.0325899777148424,0.6280601620674133,0.10053339301593543,1.0895620786690228,1.0,186.90805053710938
1 (10-31),batch05,18208,False,0.6725650504188001,0.6516343291911287,0.45274674892425537,0.05518660470196593,0.8671088151813645,1.0,117.95166015625
1 (10-31),batch05,20449,False,1.0019218047992977,1.4869551407094093,0.8092976212501526,0.01727711765343287,0.916532582461786,0.0,269.1522216796875
1 (10-31),batch05,20580,False,0.9907795949265125,1.451204136966892,0.8585551977157593,0.027587534775360755,0.8616077331787367,0.0,262.68096923828125
1 (10-31),batch05,21999,False,1.0265656073745126,1.3760997163860482,0.5185761451721191,0.045947875292472795,0.9540648859601487,0.0,249.08639526367188
1 (10-31),batch05,24107,False,0.987733416077033,0.8511903457284759,0.48397234082221985,0.1876559419764725,0.9374456898776018,1.0,154.07308959960938
1 (10-31),batch05,32325,False,1.0166342540038125,1.0225871149369903,0.3639445900917053,0.09908700347224043,0.8818451791255423,0.0,185.09744262695312
1 (10-31),batch05,34372,False,0.9870640067697372,1.3128943695667494,0.6382012963294983,0.07222024708517269,0.8927780531694899,0.0,237.64566040039062
1 (10-31),batch05,34754,False,0.9897429011752117,1.1470764766319435,0.46570539474487305,0.07974267810877292,0.8005983711960956,1.0,207.63113403320312
1 (10-31),batch05,36686,False,1.0273391963101806,0.9599012156184258,0.5039148926734924,0.023567401947453697,0.7486425145910318,1.0,173.750732421875
1 (10-31),batch05,37174,False,1.0267600753828618,0.9885055591504193,0.41263940930366516,0.15292871353882478,1.0221043451651857,1.0,178.92837524414062
1 (10-31),batch05,37328,False,0.9718278833203606,0.9621046104211183,0.518852949142456,0.10945877865305771,0.9316173597614414,1.0,174.14956665039062
1 (10-31),batch05,40546,False,1.0033612031331662,1.020381696969738,0.422973096370697,0.1702768126964043,1.0637146859768265,1.0,184.6982421875
1 (10-31),batch05,47132,True,-1.3024681135063012,-1.5082617610770788,0.1152794137597084,0.5541831533353532,1.1885879255241394,1.0,-273.0089111328125
1 (10-31),batch05,50895,False,1.0434077933090802,1.2978042595032255,0.5133980512619019,0.03551648102575502,0.8505683864806941,0.0,234.91421508789062
1 (10-31),batch05,56474,False,0.9574334471765485,0.7954288957129481,0.5442054867744446,0.05771832518763003,0.6613234475226684,1.0,143.97976684570312
1 (10-31),batch06,138,False,1.0261919330256948,1.392710969586392,0.2723643481731415,0.1677076062335333,0.8318192656304114,0.0,251.30459594726562
1 (10-31),batch06,2820,False,1.0624155044467427,1.1108452448844428,0.6425758004188538,0.06599965990694892,1.0052277486372436,1.0,200.4439697265625
1 (10-31),batch06,7221,False,1.0323535674768498,1.5172829959944174,0.6221645474433899,0.006842132731266297,0.9131872933751528,0.0,273.78271484375
1 (10-31),batch06,12867,False,0.9782125562637253,0.9789896339231775,0.528379499912262,0.020780550074818098,0.7881592346877151,1.0,176.65158081054688
1 (10-31),batch06,16313,False,1.0368793193309733,0.9715370923976466,0.5652570128440857,0.021791574493347322,0.8267301755164254,1.0,175.30682373046875
1 (10-31),batch06,24920,False,0.875662483976809,0.7870727790191634,0.6554571986198425,0.055742121060054384,0.6137885920206088,1.0,142.02157592773438
1 (10-31),batch06,26069,False,0.971768036232186,0.9762506367597604,0.5722455978393555,0.019957034117592042,0.7539700331826553,1.0,176.1573486328125
1 (10-31),batch06,30467,False,1.0121930996977733,0.9972445976050391,0.7353554964065552,0.015755736167384883,0.8221866203448763,0.0,179.945556640625
1 (10-31),batch06,35077,False,1.0142754662537263,1.2164374331529095,0.5513193607330322,0.025844927634245892,0.885635576874696,1.0,219.497314453125
1 (10-31),batch06,37847,False,1.0226720848230235,0.9711218878261005,0.5826312303543091,0.09298007844410462,0.9231594405625859,1.0,175.23190307617188
1 (10-31),batch06,38396,False,0.8967515655644327,0.8269373225444413,0.6404111981391907,0.08181316481717005,0.6442913779684046,1.0,149.21484375
1 (10-31),batch06,40162,False,0.9479250772173878,0.9747247811000909,0.46059510111808777,0.02073999485832409,0.8282388436560497,1.0,175.88201904296875
1 (10-31),batch06,43336,False,1.0061256374087595,0.9823095792345623,0.5071055293083191,0.01062978475686461,0.765708465516847,1.0,177.25064086914062
1 (10-31),batch06,43579,False,1.0216092347513808,0.9851931792121024,0.5916319489479065,0.01358027437271375,0.7718218641205667,1.0,177.77096557617188
1 (10-31),batch06,43688,False,1.0143128589653185,0.9560833642834093,0.534809947013855,0.030644037098867292,0.8073124357193122,1.0,172.518310546875
1 (10-31),batch06,44994,False,0.7632695659740033,0.7002603527158607,0.35439321398735046,0.1944550442207065,0.4177381253728666,1.0,126.35690307617188
1 (10-31),batch06,51521,False,1.0141196967179187,1.0827121331739489,0.8405871391296387,0.05345511907204453,0.8650252613523804,0.0,195.3675537109375
1 (10-31),batch06,52816,False,0.9916023558399567,0.8065518774011677,0.5973396301269531,0.019578870358572684,0.7375095440279542,1.0,145.53643798828125
1 (10-31),batch07,309,False,0.8839857629883467,0.9896891125331564,0.5586215257644653,0.08261864654736475,0.8975415755497038,1.0,179.76510620117188
1 (10-31),batch07,4724,False,1.0004860474896125,1.2033518637916805,0.8674551248550415,0.048137380274035566,1.0181964981697742,0.0,218.57437133789062
1 (10-31),batch07,5656,False,1.0085045325170132,1.202567074028726,0.7009038329124451,0.07426563102457297,0.9401467886675516,0.0,218.43182373046875
1 (10-31),batch07,6439,False,0.8157720327100952,0.934338332426762,0.3088352382183075,0.04247236603484287,0.6536616545915646,1.0,169.7113037109375
1 (10-31),batch07,6595,False,1.0085386765565783,1.366925673050469,0.3375565707683563,0.013877362180669832,0.8882148892403877,0.0,248.28558349609375
1 (10-31),batch07,7074,False,1.0056906089534787,1.4631058504304288,0.4355320632457733,0.04708247171686978,0.9200176206937841,0.0,265.75555419921875
1 (10-31),batch07,7135,False,0.9520642486393345,1.3879241336293167,0.5079396963119507,0.013399663893561094,0.8925845234335275,0.0,252.09970092773438
1 (10-31),batch07,8941,False,0.9747052584862977,1.2558956469874178,0.6736147403717041,0.06017185020660238,0.9194570587497823,0.0,228.11831665039062
1 (10-31),batch07,9691,False,1.0911920027782864,1.2997076149892997,0.7584812045097351,0.08576689812414226,0.974385053090385,0.0,236.07623291015625
1 (10-31),batch07,13570,False,0.998582115172504,1.1369513580718802,0.7956735491752625,0.0807533569367752,0.9232841599191997,0.0,206.51351928710938
1 (10-31),batch07,19422,False,0.9993709944571548,0.9659270024550932,0.6090205907821655,0.14789658859070573,1.0481975223606637,1.0,175.44900512695312
1 (10-31),batch07,29497,False,0.9981221167746933,1.172170961854698,0.800588071346283,0.023832860036445826,0.8967338474017301,0.0,212.91073608398438
1 (10-31),batch07,37545,False,1.0178670361692965,0.9731053673924138,0.46764448285102844,0.053412307849186824,0.8428248731744086,1.0,176.75286865234375
1 (10-31),batch07,40044,False,1.0118420812041609,0.9948299811195142,0.5140811204910278,0.03016117627657904,0.8238193308893956,1.0,180.69888305664062
1 (10-31),batch07,44890,False,1.1218107814541505,1.1871511887985584,0.8867484331130981,0.02172924298419383,0.8853057789657288,0.0,215.6317138671875
1 (10-31),batch07,46130,False,1.0090235902456823,1.3910995835372244,0.7918215394020081,0.044804183225314084,0.843937306602948,0.0,252.67648315429688
1 (10-31),batch07,50072,False,0.9726044006889271,1.0438024752548025,0.7088152766227722,0.14948029442126032,0.9612878432543415,1.0,189.59414672851562
1 (10-31),batch07,51754,False,1.011401413497844,0.6945873280227154,0.4143485426902771,0.08969096808496346,0.8020544342400195,1.0,126.16342163085938
1 (10-31),batch07,52886,False,0.9564115197109456,0.7674301327514476,0.6566264033317566,0.0431643236769963,0.6528771242163216,0.0,139.39443969726562
1 (10-31),batch07,53950,False,0.9975723830402462,0.9542515956005737,0.6761994361877441,0.03180514220943135,0.8116318146833805,1.0,173.32830810546875
2 (10-31),test50,64573,False,1.2169985199320594,1.416617342177936,0.5979950428009033,0.03773786148227314,0.8730488138703935,0.0,263.0158386230469
2 (10-31),test50,64719,False,0.8502739817276532,0.8644208011984494,0.26192864775657654,0.8836378638646474,0.06742003637100688,1.0,160.492431640625
2 (10-31),test50,64865,False,0.9540823662773371,0.9924718858632701,0.8423745036125183,0.021809483132971125,0.8991949200589636,0.0,184.26699829101562
2 (10-31),test50,65012,False,1.0288889021379588,1.1629877802928108,0.546244204044342,0.059466408008841905,0.796829771095907,0.0,215.92578125
2 (10-31),test50,65158,False,0.9816839917326317,1.1379898390183472,0.7969655990600586,0.05260531812954317,0.8353619997909454,1.0,211.2845458984375
2 (10-31),test50,65305,False,0.922963518299909,0.9953864823670363,0.45278269052505493,0.0995927624308865,0.7055497928652883,1.0,184.80813598632812
2 (10-31),test50,65451,False,1.0815687179990228,1.0756029764651098,0.8739376068115234,0.02032968021634839,0.9168099741733711,0.0,199.70150756835938
2 (10-31),test50,65597,False,0.9996631465745345,0.9943611466468415,0.8182008862495422,0.014244272117051036,0.8822149384554555,0.0,184.61776733398438
2 (10-31),test50,65744,False,0.9978745042554631,1.0729032106420577,0.9167245030403137,0.0030748839496546275,0.9068894619171775,0.0,199.20025634765625
2 (10-31),test50,65890,False,1.0222306637230216,1.1084561267918513,0.8198109269142151,0.04837579261867794,0.8583297837918371,0.0,205.80117797851562
2 (10-31),test50,66037,False,0.997747965892184,1.1116016621681528,0.7915940284729004,0.04303826417047802,0.8608023363775837,0.0,206.38519287109375
2 (10-31),test50,66183,False,1.010707392706533,1.1757477693852638,0.7966355085372925,0.07688644506818028,0.7689201550730117,0.0,218.29486083984375
2 (10-31),test50,66329,False,1.0706498895211354,1.3793334528846073,0.5670751333236694,0.021615509720204373,0.8302230100259428,0.0,256.0935363769531
2 (10-31),test50,66476,False,0.8859001907675568,1.1377518322657274,0.6548429727554321,0.08927869224040681,0.7532774134983167,1.0,211.2403564453125
2 (10-31),test50,66622,False,1.032959611110273,1.294413366774816,0.7874155640602112,0.08883590699749148,0.7838892642692072,0.0,240.32687377929688
2 (10-31),test50,66769,False,0.9373458720926903,1.0894405707165236,0.8078901767730713,0.12001379611818673,0.7225233836234327,1.0,202.27066040039062
2 (10-31),test50,66915,False,1.0163732775569394,1.1754699852610044,0.7067994475364685,0.07913135458012978,0.772804978562277,0.0,218.2432861328125
2 (10-31),test50,67061,False,0.9849670953181804,1.1532140527207968,0.7983052134513855,0.08848112886858138,0.7604920293480035,0.0,214.11114501953125
2 (10-31),test50,67208,False,0.9976354848531239,1.1959171979767453,0.8697881102561951,0.08444854675695165,0.7628313090332534,0.0,222.03961181640625
2 (10-31),test50,67354,False,1.0044818456533138,1.24758405887314,0.7420408129692078,0.05311838199315408,0.8210384673291178,0.0,231.63232421875
2 (10-31),test50,67501,False,1.09149105272031,1.3408531194253124,0.6731171607971191,0.06373678388436778,0.8226436639260128,0.0,248.9490966796875
2 (10-31),test50,67647,False,0.9797315504867987,1.2567629339329087,0.7644385099411011,0.0024617575298676833,0.8466638768014156,1.0,233.33651733398438
2 (10-31),test50,67793,False,0.9895798457281472,1.280128688015719,0.5816998481750488,0.009334022208886517,0.769741247365578,1.0,237.67471313476562
2 (10-31),test50,67940,False,0.997867722811337,1.2905188004788406,0.6790831685066223,0.023721114658475696,0.7970674331823617,0.0,239.60379028320312
2 (10-31),test50,68086,False,1.0140868849572124,1.3071613569080556,0.6508075594902039,0.03355225839267236,0.7894955754728424,0.0,242.6937255859375
2 (10-31),test50,68233,False,1.0148988090136368,1.2660890838893262,0.26170024275779724,0.03036138914214888,0.7606246097677233,0.0,235.06805419921875
2 (10-31),test50,68379,False,1.0025683086177954,1.247015998557495,0.4409382939338684,0.015940267303965618,0.7797169827406875,1.0,231.52685546875
2 (10-31),test50,68526,False,0.9577225309739122,1.1998850729824366,0.5265660881996155,0.05437951054240451,0.7218886039998748,1.0,222.77630615234375
2 (10-31),test50,68672,False,0.8177653675339898,1.0499825686352795,0.490688681602478,0.0319108162356601,0.7686104867174942,1.0,194.9447021484375
2 (10-31),test50,68818,False,0.9587252320219274,1.241051365243223,0.8348867297172546,0.054636697917691844,0.7454256890069624,1.0,230.41943359375
2 (10-31),test50,68965,False,1.0240184262844099,1.4412245776160895,0.6785109043121338,0.10895830745738865,0.8004841567914105,1.0,267.58453369140625
2 (10-31),test50,69111,False,0.9749857242707791,1.3830292966916897,0.5374782085418701,0.060299159316576,0.8196686941189545,0.0,256.77972412109375
2 (10-31),test50,69258,False,0.9903307104300834,1.3508194878219604,0.19121529161930084,0.0845299091963376,0.7760688997286567,1.0,250.79949951171875
2 (10-31),test50,69550,False,1.0044373934028514,1.0849894499562038,0.48316988348960876,0.18866988964897582,0.6785403533866327,1.0,201.44424438476562
2 (10-31),test50,69697,False,1.0207201817554081,1.2347877441644377,0.8155238628387451,0.059452292426094136,0.7435979477016705,0.0,229.25650024414062
2 (10-31),test50,69843,False,1.0570661805661046,1.2850494118784108,0.7332623600959778,0.053161093987725484,0.7644352640755784,0.0,238.58831787109375
2 (10-31),test50,69990,False,1.002596099001855,1.1692707969495029,0.6225271224975586,0.08637402734657165,0.7414557178527522,0.0,217.09231567382812
2 (10-31),test50,70136,False,1.0592479555755783,1.187609315860438,0.6604945659637451,0.0530435278299741,0.7822735900100114,0.0,220.49713134765625
2 (10-31),test50,70282,False,1.005801502736208,1.1072197408849414,0.5903806090354919,0.06356186995984879,0.7748707903446694,0.0,205.57162475585938
2 (10-31),test50,70429,False,1.0072434619833988,1.14792004616805,0.6999728679656982,0.05273478511496754,0.8075875262679325,0.0,213.12823486328125
2 (10-31),test50,70575,False,0.9786113032102046,1.1132067284245974,0.5461264848709106,0.021403555510487355,0.8587237318802703,1.0,206.68319702148438
2 (10-31),test50,70722,False,0.9743306852567721,1.0598042920441477,0.6814866662025452,0.030289486291885492,0.932167205135139,0.0,196.76824951171875
2 (10-31),test50,70868,False,1.0130410305215607,0.9937886483599806,0.6250492334365845,0.033340606045721435,0.8178104354026852,1.0,184.511474609375
2 (10-31),test50,71014,False,0.9144196519515713,0.888319769304394,0.7611476182937622,0.01122748116176982,0.7524277822822005,1.0,164.92962646484375
2 (10-31),test50,71161,False,0.969871523031164,0.9281476023203028,0.4072071313858032,0.013362874548098138,0.7824282328501362,1.0,172.32424926757812
2 (10-31),test50,71307,False,1.0552449253278078,1.0326317448738556,0.7116714119911194,0.02232505003529221,0.8807435329197814,0.0,191.7232666015625
2 (10-31),test50,71454,False,0.9575525766585357,0.980602120922881,0.6023301482200623,0.01067585860943157,0.8511846862211566,0.0,182.06320190429688
2 (10-31),test50,71600,False,1.0779593381974184,1.1005409229435057,0.7423497438430786,0.005389129020848131,0.9011741233028453,0.0,204.33160400390625
2 (10-31),test50,71747,False,0.9587350211157165,0.9900789975313374,0.5510604381561279,0.015974288953280413,0.8346325047434412,0.0,183.82272338867188
2 (10-31),val20,57278,False,1.005392899986244,1.1701107240944526,0.6078521609306335,0.10665131284969186,0.7134819319331304,0.0,217.24826049804688
2 (10-31),val20,57655,False,1.0092386712747685,1.2367156317345185,0.9630547761917114,0.08465075165844055,0.7476030551535516,0.0,229.61444091796875
2 (10-31),val20,58033,False,1.0110398772295828,1.2595120105472495,0.8842485547065735,0.05161504644231991,0.8160528597635867,0.0,233.846923828125
