batch_size,step,losses/train.total_loss,losses/eval.total_loss,metrics/test.mAP,metrics/test.rmse
2,100,0.0048181465826928,0.0122728142887353,95.9069368475309,17.68976745605469
4,1,0.0150018511340022,,,
4,2,0.0137503398582339,,,
4,3,0.0123816337436437,,,
4,4,0.0118323545902967,,,
4,5,0.0111240996047854,,,
4,6,0.0108206514269113,,,
4,7,0.0098794074729084,,,
4,8,0.009279791265726,,,
4,9,0.0092805232852697,,,
4,10,0.0091846343129873,0.0119059486314654,90.18041804180416,21.881419372558593
4,11,0.0087735205888748,,,
4,12,0.0087109161540865,,,
4,13,0.0087558832019567,,,
4,14,0.0082800630480051,,,
4,15,0.0087668690830469,,,
4,16,0.0087121557444334,,,
4,17,0.0083350865170359,,,
4,18,0.0084109622985124,,,
4,19,0.0082049565389752,,,
4,20,0.0079989843070507,0.0116134490817785,94.78076379066478,17.802227783203126
4,21,0.0078931869938969,,,
4,22,0.0081144236028194,,,
4,23,0.0079141501337289,,,
4,24,0.0075843185186386,,,
4,25,0.0078010754659771,,,
4,26,0.0078159030526876,,,
4,27,0.0075401677750051,,,
4,28,0.0075169717893004,,,
4,29,0.0071802427992224,,,
4,30,0.0070818648673594,0.0120086874812841,91.90789235083136,24.975140380859376
4,31,0.0074846670031547,,,
4,32,0.0072327530942857,,,
4,33,0.0072984769940376,,,
4,34,0.0070394566282629,,,
4,35,0.0065810168161988,,,
4,36,0.0072125466540455,,,
4,37,0.0066130934283137,,,
4,38,0.0071029243990778,,,
4,39,0.0075402660295367,,,
4,40,0.0072136810049414,0.0115152914077043,94.50412541254126,18.84393310546875
4,41,0.0067483172751963,,,
4,42,0.0066485651768743,,,
4,43,0.0074506564997136,,,
4,44,0.0066974116489291,,,
4,45,0.0064398115500807,,,
4,46,0.0065763504244387,,,
4,47,0.0063524236902594,,,
4,48,0.006412754766643,,,
4,49,0.006350805517286,,,
4,50,0.0069310902617871,0.0111190266907215,93.87006954744056,18.166842651367187
4,51,0.0066977576352655,,,
4,52,0.0065576657652854,,,
4,53,0.0067265620455145,,,
4,54,0.0063415504992008,,,
4,55,0.0066796331666409,,,
4,56,0.0067741335369646,,,
4,57,0.0068350844085216,,,
4,58,0.006313341204077,,,
4,59,0.0061485916376113,,,
4,60,0.0057734195142984,0.0112891290336847,94.82376630520196,17.499374389648438
4,61,0.0061167245730757,,,
4,62,0.0057387850247323,,,
4,63,0.0061475033871829,,,
4,64,0.0061090760864317,,,
4,65,0.0056815007701516,,,
4,66,0.0057518570683896,,,
4,67,0.006123324856162,,,
4,68,0.0061423671431839,,,
4,69,0.0057487217709422,,,
4,70,0.0062069720588624,0.0129987625405192,91.1050275357206,21.11053314208984
4,71,0.0056074657477438,,,
4,72,0.0058196224272251,,,
4,73,0.0061853909865021,,,
4,74,0.0059889024123549,,,
4,75,0.005413444712758,,,
4,76,0.0053212037310004,,,
4,77,0.0057952171191573,,,
4,78,0.0062481313943862,,,
4,79,0.0059566246345639,,,
4,80,0.0055779973044991,0.0123457554727792,94.51594248493676,20.594094848632817
4,81,0.0046752896159887,,,
4,82,0.0050157555378973,,,
4,83,0.0048977611586451,,,
4,84,0.0047907624393701,,,
4,85,0.0046928352676332,,,
4,86,0.0046512437984347,,,
4,87,0.0044067460112273,,,
4,88,0.0045429253950715,,,
4,89,0.0045959064736962,,,
4,90,0.0045890710316598,0.0124134747311472,93.8795524289271,20.736776733398436
4,91,0.0049380357377231,,,
4,92,0.0043785632587969,,,
4,93,0.0043101469054818,,,
4,94,0.0047277761623263,,,
4,95,0.0044813575223088,,,
4,96,0.0042581586167216,,,
4,97,0.0043777897953987,,,
4,98,0.0041615520603954,,,
4,99,0.0042582815513014,,,
4,100,0.0043461229652166,0.0125719737261533,93.71248055979686,20.77378845214844
8,1,0.0151814278215169,,,
8,2,0.014683524146676,,,
8,3,0.0138002960011363,,,
8,4,0.0126056047156453,,,
8,5,0.0113801378756761,,,
8,6,0.0112052615731954,,,
8,7,0.010855576954782,,,
8,8,0.0101705994457006,,,
8,9,0.0098637314513325,,,
8,10,0.0091792475432157,0.0118641881272196,91.51789794364052,20.941650390625
8,11,0.0089425193145871,,,
8,12,0.0091629009693861,,,
8,13,0.0090293819084763,,,
8,14,0.0084264185279607,,,
8,15,0.0090759182348847,,,
8,16,0.0088433353230357,,,
8,17,0.0086711375042796,,,
8,18,0.0086303884163498,,,
8,19,0.00848856754601,,,
8,20,0.0082256430760025,0.0119775887578725,94.82121096725056,18.137113952636717
8,21,0.0078340116888284,,,
8,22,0.0079425815492868,,,
8,23,0.0078705381602048,,,
8,24,0.0074327699840068,,,
8,25,0.0077124112285673,,,
8,26,0.00756257167086,,,
8,27,0.0070694154128432,,,
8,28,0.0073482422158122,,,
8,29,0.0071759102866053,,,
8,30,0.007482701446861,0.0130762755870819,94.0950023573786,19.789015197753905
8,31,0.0074621825478971,,,
8,32,0.0072122169658541,,,
8,33,0.0071615776978433,,,
8,34,0.0073348628357052,,,
8,35,0.0065184393897652,,,
8,36,0.0070953196845948,,,
8,37,0.0068216933868825,,,
8,38,0.0068232854828238,,,
8,39,0.0073974719271063,,,
8,40,0.0071408636868,0.0126880798488855,96.25176803394623,18.397955322265624
8,41,0.0068004229106009,,,
8,42,0.0065753730013966,,,
8,43,0.0071943262591958,,,
8,44,0.0064953393302857,,,
8,45,0.006460347212851,,,
8,46,0.0065629258751869,,,
8,47,0.0064732232131063,,,
8,48,0.0066200941801071,,,
8,49,0.0063927201554179,,,
8,50,0.0071285790763795,0.0120657738298177,96.509900990099,17.823745727539062
8,51,0.0068403603509068,,,
8,52,0.0064933695830404,,,
8,53,0.006331275217235,,,
8,54,0.0063250735402107,,,
8,55,0.0063861226662993,,,
8,56,0.0064501017332077,,,
8,57,0.0065619954839348,,,
8,58,0.0062572970055043,,,
8,59,0.0062025268562138,,,
8,60,0.0058148233219981,0.0119989197701215,95.35891089108912,18.32768859863281
8,61,0.0058848280459642,,,
8,62,0.0060277269221842,,,
8,63,0.0061465268954634,,,
8,64,0.0060699647292494,,,
8,65,0.0055083101615309,,,
8,66,0.0056923478841781,,,
8,67,0.0064313039183616,,,
8,68,0.0058659370988607,,,
8,69,0.0057553532533347,,,
8,70,0.0059571885503828,0.0129423569887876,94.32343234323432,18.735841369628908
8,71,0.0054022721014916,,,
8,72,0.0057595944963395,,,
8,73,0.0059834127314388,,,
8,74,0.00594283035025,,,
8,75,0.0055420463904738,,,
8,76,0.0056152502074837,,,
8,77,0.0056434012949466,,,
8,78,0.0058686500415205,,,
8,79,0.0057119177654385,,,
8,80,0.0055113215930759,0.0129963411018252,94.16200548626291,18.936599731445312
8,81,0.0049797096289694,,,
8,82,0.0049473950639367,,,
8,83,0.0049734069034457,,,
8,84,0.0048006689175963,,,
8,85,0.0047643138095736,,,
8,86,0.0047744335606694,,,
8,87,0.0045103654265403,,,
8,88,0.0045383912511169,,,
8,89,0.0045123724266886,,,
8,90,0.0047411285340785,0.012373736128211,95.6337081671968,17.67261657714844
8,91,0.0048859040252864,,,
8,92,0.0045516835525631,,,
8,93,0.0043448475189507,,,
8,94,0.0047951759770512,,,
8,95,0.0045176967978477,,,
8,96,0.0043222429230809,,,
8,97,0.0043718060478568,,,
8,98,0.0041966848075389,,,
8,99,0.0041277231648564,,,
8,100,0.0045057358220219,0.0126602547243237,96.00277630593664,17.589602661132812
16,1,0.0152162853628396,,,
16,2,0.015039530582726,,,
16,3,0.0147640062496066,,,
16,4,0.01411016844213,,,
16,5,0.0135791301727294,,,
16,6,0.0124146686866879,,,
16,7,0.0118010938167572,,,
16,8,0.0113204317167401,,,
16,9,0.0109452065080404,,,
16,10,0.0104016829282045,0.0119018387049436,73.12509822410811,43.579681396484375
16,11,0.0096322856843471,,,
16,12,0.0095393946394324,,,
16,13,0.0093365684151649,,,
16,14,0.0092508606612682,,,
16,15,0.0090793678537011,,,
16,16,0.0096533456817269,,,
16,17,0.0086099719628691,,,
16,18,0.0087335128337144,,,
16,19,0.0084199560806155,,,
16,20,0.0083308210596442,0.0118999080732464,92.28966742828128,21.50500946044922
16,21,0.0078928768634796,,,
16,22,0.0081305559724569,,,
16,23,0.0081048440188169,,,
16,24,0.0080481292679905,,,
16,25,0.0082162339240312,,,
16,26,0.0078218476846814,,,
16,27,0.0073088556528091,,,
16,28,0.0075386674143373,,,
16,29,0.0073861270211637,,,
16,30,0.0078341271728277,0.0117749013006687,95.89965727341963,17.138699340820313
16,31,0.0079484628513455,,,
16,32,0.0075191436335444,,,
16,33,0.0075247385539114,,,
16,34,0.0074204178526997,,,
16,35,0.0069331601262092,,,
16,36,0.0070533328689634,,,
16,37,0.0066642835736274,,,
16,38,0.0073340944945812,,,
16,39,0.0074748271144926,,,
16,40,0.0071416990831494,0.0113620050251483,96.42739273927393,16.899386596679687
16,41,0.0069470540620386,,,
16,42,0.0067984513007104,,,
16,43,0.0070679583586752,,,
16,44,0.0066433520987629,,,
16,45,0.0067453547380864,,,
16,46,0.0067755193449556,,,
16,47,0.0067750066518783,,,
16,48,0.0068733990192413,,,
16,49,0.0069824284873902,,,
16,50,0.0068995133042335,0.0117627820000052,96.99657559740936,16.928985595703125
16,51,0.0068075410090386,,,
16,52,0.0065281717106699,,,
16,53,0.0066564017906785,,,
16,54,0.0064269779250025,,,
16,55,0.006407163105905,,,
16,56,0.0063240677118301,,,
16,57,0.006604366004467,,,
16,58,0.006037485320121,,,
16,59,0.0063392790034413,,,
16,60,0.0062690838240087,0.012171171605587,94.37647336162188,17.473719787597656
16,61,0.0062875421717762,,,
16,62,0.0059135081246495,,,
16,63,0.0060806912370026,,,
16,64,0.0057960683479905,,,
16,65,0.0055449875071644,,,
16,66,0.0058517279103398,,,
16,67,0.0062443297356367,,,
16,68,0.0056541161611676,,,
16,69,0.0057578799314796,,,
16,70,0.006219308823347,0.011782600544393,96.24368661562512,17.9368896484375
16,71,0.0055671455338597,,,
16,72,0.0060352990403771,,,
16,73,0.0060856607742607,,,
16,74,0.0060270512476563,,,
16,75,0.0056066424585878,,,
16,76,0.0057220552116632,,,
16,77,0.0056136772036552,,,
16,78,0.0060460539534688,,,
16,79,0.0058986982330679,,,
16,80,0.0055584977380931,0.0124749233946204,94.87754038561752,19.72757568359375
16,81,0.0050846175290644,,,
16,82,0.005131512414664,,,
16,83,0.0051586418412625,,,
16,84,0.0049848780035972,,,
16,85,0.0049064746126532,,,
16,86,0.0050757462158799,,,
16,87,0.0047733024694025,,,
16,88,0.0046403636224567,,,
16,89,0.0046927789226174,,,
16,90,0.0049304589629173,0.0122383628040552,96.18293330881076,17.52930603027344
16,91,0.0051243645139038,,,
16,92,0.0047139292582869,,,
16,93,0.0046238056384027,,,
16,94,0.0048939539119601,,,
16,95,0.0047749197110533,,,
16,96,0.0045648738741874,,,
16,97,0.0046298643574118,,,
16,98,0.0044591287150979,,,
16,99,0.0044946484267711,,,
16,100,0.0046087717637419,0.0123799005523324,96.14662967844772,17.43761749267578
