batch_size,step,losses/train.total_loss,losses/eval.total_loss,metrics/test.mAP,metrics/test.rmse
1,54,0.0088196638971567,,,
1,55,0.0092063471674919,,,
1,56,0.0093309460207819,,,
1,57,0.0093398196622729,,,
1,58,0.0092198085039854,,,
1,59,0.0094931880012154,,,
1,60,0.0090420367196202,0.0085348486900329,98.01980198019804,12.181065368652344
1,61,0.0093568190932273,,,
1,62,0.009282074868679,,,
1,63,0.0090074678882956,,,
1,64,0.0092531172558665,,,
1,65,0.0088979946449399,,,
1,66,0.0091408938169479,,,
1,67,0.0090769063681364,,,
1,68,0.009004982188344,,,
1,69,0.0090872086584568,,,
1,70,0.0088990535587072,0.0083596026524901,98.01980198019804,12.33404083251953
1,71,0.0088024996221065,,,
1,72,0.0089094880968332,,,
1,73,0.0087188091129064,,,
1,74,0.0087344665080308,,,
1,75,0.0090100364759564,,,
1,76,0.0086586577817797,,,
1,77,0.0087547833099961,,,
1,78,0.0089607136324048,,,
1,79,0.0087050208821892,,,
1,80,0.0090170605108141,0.0084720887243747,98.01980198019804,13.241987609863282
1,81,0.0087148183956742,,,
1,82,0.0087188733741641,,,
1,83,0.0089125297963619,,,
1,84,0.0085102813318371,,,
1,85,0.0087513905018568,,,
1,86,0.0091691054403781,,,
1,87,0.0083990702405571,,,
1,88,0.0086248107254505,,,
1,89,0.0086833694949746,,,
1,90,0.0086853187531232,0.0090897576883435,95.54455445544554,13.954611206054688
1,91,0.0084318658336997,,,
1,92,0.0085204523056745,,,
1,93,0.0080426214262843,,,
1,94,0.0082494914531707,,,
1,95,0.008586460724473,,,
1,96,0.0084179732948541,,,
1,97,0.0084645058959722,,,
1,98,0.0080468589439988,,,
1,99,0.0080590965226292,,,
1,100,0.0082770055159926,0.0090236831456422,97.62376237623762,12.594348907470703
1,101,0.0085334768518805,,,
1,102,0.0082171242684125,,,
1,103,0.0080061359331011,,,
1,104,0.0081155337393283,,,
1,105,0.0080086383968591,,,
1,106,0.0079993465915322,,,
1,107,0.0082930782809853,,,
1,108,0.0076948455534875,,,
1,109,0.0081154648214578,,,
1,110,0.0076111289672553,0.0096990140154957,93.66336633663369,14.583633422851562
1,111,0.0078044855035841,,,
1,112,0.0080302944406867,,,
1,113,0.0079531855881214,,,
1,114,0.0074014216661453,,,
1,115,0.0075980606488883,,,
1,116,0.0077945319935679,,,
1,117,0.007793269585818,,,
1,118,0.0077640088275074,,,
1,119,0.0078118341043591,,,
1,120,0.007885156199336,0.0095488792285323,98.01980198019804,12.995559692382812
1,121,0.0077480333857238,,,
1,122,0.0070629739202558,,,
1,123,0.0072507015429437,,,
1,124,0.0074260593391954,,,
1,125,0.0076956446282565,,,
1,126,0.0074456227011978,,,
1,127,0.0071030524559319,,,
1,128,0.0070951506495475,,,
1,129,0.0074153519235551,,,
1,130,0.0070856176316738,0.0093306209892034,98.01980198019804,13.896517944335937
1,131,0.0069491704925894,,,
1,132,0.0071180793456733,,,
1,133,0.0070184231735765,,,
1,134,0.0073636011220514,,,
1,135,0.0072032450698316,,,
1,136,0.0068723754957318,,,
1,137,0.0067900549620389,,,
1,138,0.0069840494543313,,,
1,139,0.0068123377859592,,,
1,140,0.0066224704496562,0.0098956730216741,91.68316831683168,15.85206298828125
1,141,0.0067882882431149,,,
1,142,0.0065699564293026,,,
1,143,0.0066983862780034,,,
1,144,0.0064124246127903,,,
1,145,0.0071707074530422,,,
1,146,0.0064682709053158,,,
1,147,0.0066440412774682,,,
1,148,0.0066523016430437,,,
1,149,0.0063996077515184,,,
1,150,0.0068013011477887,0.0104594575241208,95.24752475247524,16.461210632324217
1,151,0.0065182410180568,,,
1,152,0.0062126666307449,,,
1,153,0.0062833717092871,,,
1,154,0.0063473815098404,,,
1,155,0.0064690317958593,,,
1,156,0.0063430247828364,,,
1,157,0.0066531118936836,,,
1,158,0.0063243764452636,,,
1,159,0.0066756731830537,,,
1,160,0.0059615061618387,0.0101706134155392,98.01980198019804,15.111141967773438
1,161,0.006083165295422,,,
1,162,0.0059726927429437,,,
1,163,0.0050674374215304,,,
1,164,0.0056435451842844,,,
1,165,0.0053840824402868,,,
1,166,0.0054125804454088,,,
1,167,0.0052839280106127,,,
1,168,0.0053161568939685,,,
1,169,0.0052814101800322,,,
1,170,0.0047202319838106,0.0103235766291618,92.87128712871288,16.444873046875
1,171,0.0045405966229736,,,
1,172,0.0049239285290241,,,
1,173,0.0050335396081209,,,
1,174,0.0052119689062237,,,
1,175,0.00481360219419,,,
1,176,0.005090978462249,,,
1,177,0.0045285853557288,,,
1,178,0.0047971857711672,,,
1,179,0.0047817737795412,,,
1,180,0.0050473981536924,0.0101893320679664,95.24752475247524,15.884210205078125
1,181,0.0046904673799872,,,
1,182,0.0049424804747104,,,
1,183,0.0044955261982977,,,
1,184,0.0047917747870087,,,
1,185,0.004685123451054,,,
1,186,0.0050024767406284,,,
1,187,0.0047701392322778,,,
1,188,0.0050032828003168,,,
1,189,0.0041760001331567,,,
1,190,0.0045822700485587,0.0102745071053504,92.87128712871288,16.369039916992186
1,191,0.0049909758381545,,,
1,192,0.004694549832493,,,
1,193,0.0043372251093387,,,
1,194,0.0047398917376995,,,
1,195,0.0045686974190175,,,
1,196,0.0042870235629379,,,
1,197,0.0043740440160036,,,
1,198,0.0043323026038706,,,
1,199,0.0049476237036287,,,
1,200,0.0049786493182182,0.0102618616074323,94.45544554455444,15.468907165527344
2,1,0.0149086499586701,,,
2,2,0.0141111724078655,,,
2,3,0.0134602636098861,,,
2,4,0.0130599373951554,,,
2,5,0.0121948607265949,,,
2,6,0.0127160074189305,,,
2,7,0.0118073774501681,,,
2,8,0.0121021019294857,,,
2,9,0.0113119557499885,,,
2,10,0.0115665374323725,0.0108897220343351,96.03960396039604,18.769114685058593
2,11,0.0111377835273742,,,
2,12,0.0109095834195613,,,
2,13,0.0108279958367347,,,
2,14,0.0112056704238057,,,
2,15,0.0104777673259377,,,
2,16,0.0102132549509406,,,
2,17,0.0106259612366557,,,
2,18,0.0105336708948016,,,
2,19,0.0103595321998,,,
2,20,0.0101371249184012,0.0093958899378776,97.62376237623762,14.346702575683594
2,21,0.0104332044720649,,,
2,22,0.0103687075898051,,,
2,23,0.0099283261224627,,,
2,24,0.0099115585908293,,,
2,25,0.0100494613870978,,,
2,26,0.0098654478788375,,,
2,27,0.0097470181062817,,,
2,28,0.0094854598864912,,,
2,29,0.0098161688074469,,,
2,30,0.0093840425834059,0.0087379124015569,97.62376237623762,13.093951416015624
2,31,0.0097925653681159,,,
2,32,0.0098023116588592,,,
2,33,0.0097630778327584,,,
2,34,0.0097523862496018,,,
2,35,0.0095824934542179,,,
2,36,0.0096357781440019,,,
2,37,0.0097431745380163,,,
2,38,0.0095151998102664,,,
2,39,0.0093505159020423,,,
2,40,0.0090365279465913,0.0085312919691205,98.01980198019804,12.43880615234375
2,41,0.0091794356703758,,,
2,42,0.009294637478888,,,
2,43,0.0093779861927032,,,
2,44,0.0090117985382676,,,
2,45,0.0090018520131707,,,
2,46,0.0091954497620463,,,
2,47,0.0092666065320372,,,
2,48,0.0091547239571809,,,
2,49,0.008807991631329,,,
2,50,0.0091487299650907,0.0085039976984262,98.01980198019804,11.976516723632812
2,51,0.0091465217992663,,,
2,52,0.0089069036766886,,,
2,53,0.0086184768006205,,,
2,54,0.0083234133198857,,,
2,55,0.0086464872583746,,,
2,56,0.0088591268286108,,,
2,57,0.0089426944032311,,,
2,58,0.0085803233087062,,,
2,59,0.0090947039425373,,,
2,60,0.0088169453665614,0.0085540954023599,98.01980198019804,13.125515747070311
2,61,0.0090595781803131,,,
2,62,0.0086355414241552,,,
2,63,0.0086054755374789,,,
2,64,0.0086103612557053,,,
2,65,0.0084169944748282,,,
2,66,0.0086650680750608,,,
2,67,0.0084877638146281,,,
2,68,0.0084932632744312,,,
2,69,0.0083876075223088,,,
2,70,0.0084251277148723,0.0082371113821864,98.01980198019804,12.615592956542969
2,71,0.008174161426723,,,
2,72,0.0082701044157147,,,
2,73,0.0081632668152451,,,
2,74,0.0080578280612826,,,
2,75,0.0086086606606841,,,
2,76,0.0083270790055394,,,
2,77,0.0080089597031474,,,
2,78,0.0086584761738777,,,
2,79,0.0077881664037704,,,
2,80,0.0083690322935581,0.0086606880649924,98.01980198019804,12.239790344238282
2,81,0.0077800848521292,,,
2,82,0.0080843353644013,,,
2,83,0.0082904919981956,,,
2,84,0.007553847040981,,,
2,85,0.0079403165727853,,,
2,86,0.0085299285128712,,,
2,87,0.0076985037885606,,,
2,88,0.0077126729302108,,,
2,89,0.0080949636176228,,,
2,90,0.0079718399792909,0.0087790749967098,100.0,13.021759033203123
2,91,0.007523272652179,,,
2,92,0.0076521825976669,,,
2,93,0.0073675638996064,,,
2,94,0.0076264715753495,,,
2,95,0.0079071978107094,,,
2,96,0.0078726531937718,,,
2,97,0.0075519164092838,,,
2,98,0.0072365552186965,,,
2,99,0.0071382410824298,,,
2,100,0.0070682330988347,0.0093752164393663,96.03960396039604,15.1627685546875
2,101,0.0073906611651182,,,
2,102,0.0075586289167404,,,
2,103,0.0071535594761371,,,
2,104,0.0070703816600143,,,
2,105,0.0073150224052369,,,
2,106,0.0068583618849515,,,
2,107,0.0073736482299864,,,
2,108,0.0070216380991041,,,
2,109,0.0069128293544054,,,
2,110,0.0069280951283872,0.0097916144877672,97.22772277227722,14.331240844726562
2,111,0.0066599119454622,,,
2,112,0.0074069635011255,,,
2,113,0.0071237557567656,,,
2,114,0.006581304129213,,,
2,115,0.0065815169364213,,,
2,116,0.0066214357502758,,,
2,117,0.0063100405968725,,,
2,118,0.0066524036228656,,,
2,119,0.0068144351243972,,,
2,120,0.0067832395434379,0.009347777813673,98.01980198019804,15.060516357421877
2,121,0.0065000671893358,,,
2,122,0.006140153389424,,,
2,123,0.0063004828989505,,,
2,124,0.0063393167220056,,,
2,125,0.0066862762905657,,,
2,126,0.0062356363050639,,,
2,127,0.0059206071309745,,,
2,128,0.0061433594673871,,,
2,129,0.0066424957476556,,,
2,130,0.0065781674347817,0.0092884860932827,97.62376237623762,13.9767333984375
2,131,0.0060317050665616,,,
2,132,0.0059610903263092,,,
2,133,0.0060048359446227,,,
2,134,0.0059746173210442,,,
2,135,0.0059374603442847,,,
2,136,0.0060443780384957,,,
2,137,0.0058177020400762,,,
2,138,0.0058067175559699,,,
2,139,0.0057341232895851,,,
2,140,0.006006786134094,0.0100213140249252,94.45544554455444,15.981011962890625
2,141,0.0055796946398913,,,
2,142,0.0058009643107652,,,
2,143,0.0056586624123156,,,
2,144,0.005404058843851,,,
2,145,0.005745880305767,,,
2,146,0.0054134600795805,,,
2,147,0.0056171044707298,,,
2,148,0.0056745684705674,,,
2,149,0.0055306530557572,,,
2,150,0.0055992384441196,0.0099974628537893,98.01980198019804,15.344613647460935
2,151,0.0054715280421078,,,
2,152,0.0048976466059684,,,
2,153,0.005178318824619,,,
2,154,0.0052199163474142,,,
2,155,0.005247164517641,,,
2,156,0.0055738962255418,,,
2,157,0.0052728708833456,,,
2,158,0.0055345557630062,,,
2,159,0.0054036998189985,,,
2,160,0.0046192053705453,0.0102746710181236,97.62376237623762,14.42510223388672
2,161,0.0048687597736716,,,
2,162,0.0045657479204237,,,
2,163,0.0040012835524976,,,
2,164,0.0043532359413802,,,
2,165,0.0043885358609259,,,
2,166,0.0040804953314363,,,
2,167,0.0043418887071311,,,
2,168,0.0043433024547994,,,
2,169,0.0041125677525997,,,
2,170,0.0038904522079974,0.0103625003248453,97.22772277227722,13.763716125488282
2,171,0.0035179043188691,,,
2,172,0.0036678758915513,,,
2,173,0.0038227650802582,,,
2,174,0.0044411760754883,,,
2,175,0.0038182092830538,,,
2,176,0.004100673366338,,,
2,177,0.0036845991853624,,,
2,178,0.0036593594122678,,,
2,179,0.003819047473371,,,
2,180,0.003863314865157,0.0104846050962805,97.22772277227722,14.409616088867187
2,181,0.0035910503938794,,,
2,182,0.0040397099219262,,,
2,183,0.0033878770191222,,,
2,184,0.0036804324481636,,,
2,185,0.0036726628895848,,,
2,186,0.0036771222949028,,,
2,187,0.0037569303531199,,,
2,188,0.0038274775724858,,,
2,189,0.0032948832958936,,,
2,190,0.0036411192268133,0.0108567420393228,97.62376237623762,14.81512908935547
2,191,0.0038203422445803,,,
2,192,0.00351715949364,,,
2,193,0.003521065460518,,,
2,194,0.0038175347726792,,,
2,195,0.0033685679081827,,,
2,196,0.0032401259522885,,,
2,197,0.0037792946677654,,,
2,198,0.0033869568724185,,,
2,199,0.0042519909329712,,,
2,200,0.0038180779665708,0.0107962386682629,97.62376237623762,14.8033203125
4,1,0.0150409908965229,,,
4,2,0.0141074657440185,,,
4,3,0.013397105038166,,,
4,4,0.0129687450826168,,,
4,5,0.0122416140511631,,,
4,6,0.0120422504842281,,,
4,7,0.01134445797652,,,
4,8,0.0115154907107353,,,
4,9,0.0108212968334555,,,
4,10,0.0111041329801082,0.0105634992942214,90.6930693069307,18.00987854003906
4,11,0.0106403045356273,,,
4,12,0.0107815591618418,,,
4,13,0.010465302504599,,,
4,14,0.0107297180220484,,,
4,15,0.0103663532063364,,,
4,16,0.010068891569972,,,
4,17,0.0099894609302282,,,
4,18,0.010053283534944,,,
4,19,0.010050069540739,,,
4,20,0.010053209029138,0.0090994043275713,98.01980198019804,13.803634643554688
4,21,0.0098950508981943,,,
4,22,0.0102542517706751,,,
4,23,0.0095384744927287,,,
4,24,0.0094276266172528,,,
4,25,0.0097852321341633,,,
4,26,0.0095446957275271,,,
4,27,0.0093500781804323,,,
4,28,0.0093666100874543,,,
4,29,0.0094347298145294,,,
4,30,0.009184799157083,0.0084201116114854,98.01980198019804,12.746304321289063
4,31,0.0094122746959328,,,
4,32,0.009336763061583,,,
4,33,0.00953952036798,,,
4,34,0.0094554396346211,,,
4,35,0.0089754136279225,,,
4,36,0.0092068882659077,,,
4,37,0.0095877274870872,,,
4,38,0.0093643981963396,,,
4,39,0.0089997500181198,,,
4,40,0.0087720276787877,0.0090005146339535,98.01980198019804,14.374339294433591
4,41,0.0088340677320957,,,
4,42,0.0090095037594437,,,
4,43,0.0090188635513186,,,
4,44,0.0088051510974764,,,
4,45,0.0089846765622496,,,
4,46,0.0088574886322021,,,
4,47,0.0091263623908162,,,
4,48,0.0089316954836249,,,
4,49,0.0083906548097729,,,
4,50,0.0089606205001473,0.0082043409347534,98.01980198019804,12.33857650756836
4,51,0.0086907530203461,,,
4,52,0.0085905930027365,,,
4,53,0.0082589462399482,,,
4,54,0.0084351981058716,,,
4,55,0.0084173483774065,,,
4,56,0.0084370458498597,,,
4,57,0.0086467443034052,,,
4,58,0.008379285223782,,,
4,59,0.0086109889671206,,,
4,60,0.0084587531164288,0.0084830382838845,97.62376237623762,13.112200927734374
4,61,0.0085106417536735,,,
4,62,0.0085298726335167,,,
4,63,0.0081849759444594,,,
4,64,0.0084865782409906,,,
4,65,0.0083127906545996,,,
4,66,0.0084545649588108,,,
4,67,0.0081732766702771,,,
4,68,0.0083070937544107,,,
4,69,0.0082885399460792,,,
4,70,0.007996380329132,0.0089736822992563,95.04950495049503,13.425364685058591
4,71,0.0080236755311489,,,
4,72,0.0078556444495916,,,
4,73,0.0077081932686269,,,
4,74,0.0080036194995045,,,
4,75,0.0083327619358897,,,
4,76,0.007965387776494,,,
4,77,0.0079082483425736,,,
4,78,0.0082589006051421,,,
4,79,0.0074807442724704,,,
4,80,0.0080749979242682,0.0087828785181045,97.22772277227722,13.477146911621094
4,81,0.0073983594775199,,,
4,82,0.0077128447592258,,,
4,83,0.0081260884180665,,,
4,84,0.0074331536889076,,,
4,85,0.0076374332420527,,,
4,86,0.0079585909843444,,,
4,87,0.0076528470963239,,,
4,88,0.0077560557983815,,,
4,89,0.0077566639520227,,,
4,90,0.0075078532099723,0.0084918634966015,96.03960396039604,14.01978759765625
4,91,0.007088663522154,,,
4,92,0.0075554084032773,,,
4,93,0.007280983030796,,,
4,94,0.0072067542932927,,,
4,95,0.0075362124480307,,,
4,96,0.0074573918245732,,,
4,97,0.0073872976936399,,,
4,98,0.0069393664598464,,,
4,99,0.0070013436488807,,,
4,100,0.0069446959532797,0.0093822721391916,95.04950495049503,14.897091674804688
4,101,0.0070462059229612,,,
4,102,0.0070761726237833,,,
4,103,0.0067609935067594,,,
4,104,0.0069163162261247,,,
4,105,0.0069989939220249,,,
4,106,0.0068305009044706,,,
4,107,0.0068094129674136,,,
4,108,0.0069100819528102,,,
4,109,0.0067433081567287,,,
4,110,0.0066024251282215,0.0094802537932991,98.01980198019804,13.930001831054687
4,111,0.0065678157843649,,,
4,112,0.0069590606726706,,,
4,113,0.0067972242832183,,,
4,114,0.0064080022275447,,,
4,115,0.0061766267754137,,,
4,116,0.0064385756850242,,,
4,117,0.0064030145294964,,,
4,118,0.0067226267419755,,,
4,119,0.006647489964962,,,
4,120,0.0065214186906814,0.0093917902559041,98.01980198019804,14.442193603515625
4,121,0.0063390783034265,,,
4,122,0.0060439449734985,,,
4,123,0.0063244011253118,,,
4,124,0.0060276412405073,,,
4,125,0.0069866483099758,,,
4,126,0.0060922168195247,,,
4,127,0.0057599060237407,,,
4,128,0.0058710952289402,,,
4,129,0.0063837519846856,,,
4,130,0.0063642277382314,0.0090418802574276,97.62376237623762,12.846749877929687
4,131,0.0060063283890485,,,
4,132,0.0059747174382209,,,
4,133,0.0061474051326513,,,
4,134,0.0058781602419912,,,
4,135,0.005658758804202,,,
4,136,0.0058361762203276,,,
4,137,0.0054444074630737,,,
4,138,0.0055469181388616,,,
4,139,0.0057979482226073,,,
4,140,0.0056380182504653,0.0097544807940721,96.83168316831684,14.43817596435547
4,141,0.0052816155366599,,,
4,142,0.0057123550213873,,,
4,143,0.0057542133145034,,,
4,144,0.0052419770509004,,,
4,145,0.0056153461337089,,,
4,146,0.0052787591703236,,,
4,147,0.0055486061610281,,,
4,148,0.0052991011179983,,,
4,149,0.0054628546349704,,,
4,150,0.0056916433386504,0.010141797363758,92.21122112211222,15.787376403808594
4,151,0.0052623287774622,,,
4,152,0.0051434109918773,,,
4,153,0.0051209996454417,,,
4,154,0.00536774052307,,,
4,155,0.0051336060278117,,,
4,156,0.0052462243475019,,,
4,157,0.0054066074080765,,,
4,158,0.0053314217366278,,,
4,159,0.0053012571297585,,,
4,160,0.0045729484409093,0.0096752718091011,97.22772277227722,14.271385192871094
4,161,0.0048230439424514,,,
4,162,0.0046416004188358,,,
4,163,0.0039287651889026,,,
4,164,0.0043676174245774,,,
4,165,0.004372950643301,,,
4,166,0.0042307018302381,,,
4,167,0.0043943128548562,,,
4,168,0.004465437028557,,,
4,169,0.0040664938278496,,,
4,170,0.0038139717653393,0.0095070917159318,95.24752475247524,14.249783325195311
4,171,0.0033915678504854,,,
4,172,0.0038001469802111,,,
4,173,0.0037305129226297,,,
4,174,0.004099444951862,,,
4,175,0.0038973225746303,,,
4,176,0.0040676183998584,,,
4,177,0.0037313674110919,,,
4,178,0.0037027944345027,,,
4,179,0.003872700035572,,,
4,180,0.0039876238442957,0.0096769975498318,95.24752475247524,14.423251342773437
4,181,0.0038414367008954,,,
4,182,0.0041346163488924,,,
4,183,0.0034948240499943,,,
4,184,0.0037601646035909,,,
4,185,0.0039666183292865,,,
4,186,0.0038542679976671,,,
4,187,0.003906063735485,,,
4,188,0.0038011511787772,,,
4,189,0.0032463148236274,,,
4,190,0.0036987650673836,0.0099141038954257,94.5874587458746,14.645004272460938
4,191,0.0036868650931864,,,
4,192,0.0035387792158871,,,
4,193,0.0034631520975381,,,
4,194,0.003880487056449,,,
4,195,0.0034056417644023,,,
4,196,0.003401857567951,,,
4,197,0.0038665581960231,,,
4,198,0.0035458710044622,,,
4,199,0.0041098822839558,,,
4,200,0.0038680315483361,0.0098543176427483,94.5874587458746,14.477113342285156
8,1,0.0151550462469458,,,
8,2,0.0146056162193417,,,
8,3,0.0138601278886199,,,
8,4,0.0132942227646708,,,
8,5,0.012379297055304,,,
8,6,0.0122048100456595,,,
8,7,0.0115553736686706,,,
8,8,0.0114869261160492,,,
8,9,0.0107340393587946,,,
8,10,0.0109604755416512,0.009580822661519,98.01980198019804,13.724838256835938
8,11,0.0108451470732688,,,
8,12,0.0109046436846256,,,
8,13,0.0106340125203132,,,
8,14,0.0109213711693882,,,
8,15,0.0101543301716446,,,
8,16,0.0107037648558616,,,
8,17,0.0102567188441753,,,
8,18,0.0100102918222546,,,
8,19,0.0101233692839741,,,
8,20,0.0099809281527996,0.0090092681348323,98.01980198019804,13.14683837890625
8,21,0.0102037098258733,,,
8,22,0.0106564946472644,,,
8,23,0.0097281318157911,,,
8,24,0.0098363626748323,,,
8,25,0.0097258351743221,,,
8,26,0.0096344025805592,,,
8,27,0.0095748007297515,,,
8,28,0.0096020270138978,,,
8,29,0.0094903223216533,,,
8,30,0.009068208746612,0.0080587342381477,98.01980198019804,13.012191772460938
8,31,0.0093859964981675,,,
8,32,0.0092026656493544,,,
8,33,0.0092189852148294,,,
8,34,0.0090531203895807,,,
8,35,0.0091793369501829,,,
8,36,0.0093450918793678,,,
8,37,0.0092940721660852,,,
8,38,0.0091795809566974,,,
8,39,0.0094104958698153,,,
8,40,0.008975070901215,0.0087051074951887,98.01980198019804,14.097943115234376
8,41,0.0089846206828951,,,
8,42,0.0090624056756496,,,
8,43,0.0091032432392239,,,
8,44,0.0088243568316102,,,
8,45,0.0089676734060049,,,
8,46,0.0088667375966906,,,
8,47,0.0091077731922268,,,
8,48,0.0089658452197909,,,
8,49,0.0084580527618527,,,
8,50,0.0086767263710498,0.0082602854818105,96.03960396039604,13.584645080566409
8,51,0.0087729478254914,,,
8,52,0.0085255810990929,,,
8,53,0.0084775434806942,,,
8,54,0.0083001302555203,,,
8,55,0.0081954933702945,,,
8,56,0.0084494575858116,,,
8,57,0.0087524252012372,,,
8,58,0.0083131846040487,,,
8,59,0.0086203515529632,,,
8,60,0.008352386765182,0.0087298732250928,98.01980198019804,12.607713317871092
8,61,0.0088994922116398,,,
8,62,0.0083522936329245,,,
8,63,0.008242099545896,,,
8,64,0.0084725208580493,,,
8,65,0.0082615306600928,,,
8,66,0.0082364482805132,,,
8,67,0.0081928083673119,,,
8,68,0.0082521401345729,,,
8,69,0.0078469309955835,,,
8,70,0.0079982383176684,0.0085990559309721,98.01980198019804,13.119046020507811
8,71,0.0078689819201827,,,
8,72,0.0081836832687258,,,
8,73,0.0077884248457849,,,
8,74,0.0078431824222207,,,
8,75,0.0081739583984017,,,
8,76,0.0078982459381222,,,
8,77,0.0080307722091674,,,
8,78,0.0077945445664227,,,
8,79,0.0071835205890238,,,
8,80,0.0077135222963988,0.0087234620004892,98.01980198019804,13.78470458984375
8,81,0.0075539797544479,,,
8,82,0.0078333299607038,,,
8,83,0.0078987833112478,,,
8,84,0.0074199265800416,,,
8,85,0.0075282691977918,,,
8,86,0.0078529035672545,,,
8,87,0.0074754445813596,,,
8,88,0.0078143803402781,,,
8,89,0.00790835916996,,,
8,90,0.0075069186277687,0.0087721664458513,98.01980198019804,12.789080810546874
8,91,0.0068497005850076,,,
8,92,0.0073068905621767,,,
8,93,0.007067535072565,,,
8,94,0.0071767182089388,,,
8,95,0.0077432133257389,,,
8,96,0.0071664084680378,,,
8,97,0.0071724741719663,,,
8,98,0.0068105435930192,,,
8,99,0.006970343645662,,,
8,100,0.0069240150041878,0.008498671464622,98.01980198019804,13.207234191894532
8,101,0.0070694363676011,,,
8,102,0.0069492538459599,,,
8,103,0.0069815455935895,,,
8,104,0.0068279150873422,,,
8,105,0.0067742937244474,,,
8,106,0.0070373304188251,,,
8,107,0.0068536400794982,,,
8,108,0.0064203287474811,,,
8,109,0.0066553489305078,,,
8,110,0.0066655515693128,0.0089966859668493,98.01980198019804,13.917279052734376
8,111,0.0066286050714552,,,
8,112,0.0068207052536308,,,
8,113,0.0067424909211695,,,
8,114,0.0062523982487618,,,
8,115,0.0061621223576366,,,
8,116,0.0065761860460042,,,
8,117,0.0063546835444867,,,
8,118,0.0064355912618339,,,
8,119,0.0063493214547634,,,
8,120,0.0065416977740824,0.009004701860249,98.01980198019804,12.26470489501953
8,121,0.0065476051531732,,,
8,122,0.0060351914726197,,,
8,123,0.0061412812210619,,,
8,124,0.0059778210707008,,,
8,125,0.0065558883361518,,,
8,126,0.005883228033781,,,
8,127,0.0056788711808621,,,
8,128,0.0059008072130382,,,
8,129,0.0060890610329806,,,
8,130,0.0058384682051837,0.0096469549462199,97.22772277227722,13.988218688964844
8,131,0.0059545878320932,,,
8,132,0.0058944001793861,,,
8,133,0.0057668252848088,,,
8,134,0.0058871102519333,,,
8,135,0.0057757119648158,,,
8,136,0.0056992955505847,,,
8,137,0.0055801584385335,,,
8,138,0.0055789216421544,,,
8,139,0.0057582426816225,,,
8,140,0.0054876203648746,0.0090056983754038,96.03960396039604,14.16296844482422
8,141,0.0054923235438764,,,
8,142,0.0058780652470886,,,
8,143,0.0057334806770086,,,
8,144,0.0051166960038244,,,
8,145,0.0057235434651374,,,
8,146,0.0053703333251178,,,
8,147,0.0053812214173376,,,
8,148,0.0053952201269567,,,
8,149,0.0054269102402031,,,
8,150,0.005414554849267,0.0091506633907556,97.62376237623762,12.963943481445312
8,151,0.0054186410270631,,,
8,152,0.005011536180973,,,
8,153,0.0055611035786569,,,
8,154,0.0052572544664144,,,
8,155,0.005013050045818,,,
8,156,0.0052415505051612,,,
8,157,0.005231203045696,,,
8,158,0.0053682439029216,,,
8,159,0.0054623577743768,,,
8,160,0.0045672920532524,0.0094609512016177,97.22772277227722,13.6152587890625
8,161,0.0049417125992476,,,
8,162,0.0047099753282964,,,
8,163,0.0042250081896781,,,
8,164,0.0043990216217935,,,
8,165,0.0043097720481455,,,
8,166,0.0040829442441463,,,
8,167,0.0041823624633252,,,
8,168,0.0042975074611604,,,
8,169,0.0041054240427911,,,
